word,jyutping
本地,bun2 dei6
本能,bun2 nang4
村落,cyun1 lok6
杜鵑,dou6 gyun1
束縛,cuk1 bok3
杯葛,bui1 got3
東主,dung1 zyu2
林木,lam4 muk6
林立,lam4 lap6 / lam4 laap6
枯燥,fu1 cou3
枯竭,fu1 kit3
架構,gaa3 kau3 / gaa3 gau3
架設,gaa3 cit3
柏油,paak3 jau4 / baak3 jau4
某些,mau5 se1
染料,jim5 liu6 [jim5 liu2]
查問,caa4 man6
查獲,caa4 wok6
查看,caa4 hon3
查詢,caa4 seon1
核心,hat6 sam1 / wat6 sam1
核電,hat6 din6
根據,gan1 geoi3
根源,gan1 jyun4
格外,gaak3 ngoi6
格調,gaak3 diu6
栽培,zoi1 pui4
桂冠,gwai3 gun1
案件,on3 gin6 [on3 gin2]
案情,on3 cing4
條例,tiu4 lai6
條文,tiu4 man4
條理,tiu4 lei5
條約,tiu4 joek3
梳理,so1 lei5
棒子,paang5 zi2
業務,jip6 mou6
業界,jip6 gaai3
業餘,jip6 jyu4
極之,gik6 zi1
極其,gik6 kei4
極力,gik6 lik6
極度,gik6 dou6
極為,gik6 wai4
極端,gik6 dyun1
極點,gik6 dim2
概念,koi3 nim6
概括,koi3 kut3
概況,koi3 fong3
榨取,zaa3 ceoi2
榮獲,wing4 wok6
榮譽,wing4 jyu6
榴槤,lau4 lin4
構思,kau3 si1 / gau3 si1
構想,kau3 soeng2 / gau3 soeng2
構造,kau3 zou6 / gau3 zou6
槍斃,coeng1 bai6
槍械,coeng1 haai6
槓桿,gung3 gon1
樂事,lok6 si6
樂團,ngok6 tyun4
樂得,lok6 dak1
樂曲,ngok6 kuk1
樂觀,lok6 gun1
樓房,lau4 fong4
標本,biu1 bun2
標準,biu1 zeon2
標示,biu1 si6
標簽,biu1 cim1
標記,biu1 gei3
標誌,biu1 zi3
標語,biu1 jyu5
標識,biu1 zi3
標題,biu1 tai4
樞紐,syu1 nau2
模式,mou4 sik1
模擬,mou4 ji5
模樣,mou4 joeng6
模範,mou4 faan6
模糊,mou4 wu4
樣本,joeng6 bun2
樸實,pok3 sat6
樸素,pok3 sou3
樹梢,syu6 saau1
樹立,syu6 lap6 / syu6 laap6
橄欖,gaam3 laam2 / gaam3 laam5
橋樑,kiu4 loeng4
機動,gei1 dung6
機智,gei1 zi3
機構,gei1 kau3 / gei1 gau3
機能,gei1 nang4
機車,gei1 ce1
機關,gei1 gwaan1
橡膠,zoeng6 gaau1
檀香,taan4 hoeng1
檔案,dong2 on3
檢察,gim2 caat3
檢控,gim2 hung3
檢測,gim2 cak1 / gim2 caak1
檢獲,gim2 wok6
檢舉,gim2 geoi2
檢討,gim2 tou2
檢驗,gim2 jim6
櫥窗,cyu4 coeng1
櫻花,jing1 faa1
權利,kyun4 lei6
權威,kyun4 wai1
權益,kyun4 jik1
次數,ci3 sou3
次要,ci3 jiu3
欲望,juk6 mong6
欽佩,jam1 pui3
款項,fun2 hong6
歇息,hit3 sik1
歉意,hip3 ji3
歌劇,go1 kek6
歌舞,go1 mou5
正巧,zing3 haau2
正月,zing1 jyut6
正極,zing3 gik6
正氣,zing3 hei3
正當,①zing3 dong1 ②zing3 dong3
正直,zing3 zik6
此刻,ci2 hak1
此外,ci2 ngoi6
步伐,bou6 fat6
步驟,bou6 zaau6
武力,mou5 lik6
武器,mou5 hei3
武士,mou5 si6
武將,mou5 zoeng3
武術,mou5 seot6
武裝,mou5 zong1
歧視,kei4 si6
歲晚,seoi3 maan5
歲月,seoi3 jyut6
歷代,lik6 doi6
歷來,lik6 loi4
歷史,lik6 si2
歷年,lik6 nin4
歷時,lik6 si4
歷程,lik6 cing4
歸化,gwai1 faa3
歸納,gwai1 naap6
歹徒,daai2 tou4
死刑,sei2 jing4
殉職,seon1 zik1
殘忍,caan4 jan2
殘疾,caan4 zat6
殘酷,caan4 huk6
殘骸,caan4 haai4
殲滅,cim1 mit6
殷切,jan1 cit3
殿堂,din6 tong4
毀壞,wai2 waai6
毀滅,wai2 mit6
毅力,ngai6 lik6
毅然,ngai6 jin4
毋須,mou4 seoi1
母語,mou5 jyu5
毒品,duk6 ban2
比例,bei2 lai6
比喻,bei2 jyu6
比如,bei2 jyu4
比方,bei2 fong1
比率,bei2 leot6
比重,bei2 cung5
毫不,hou4 bat1
毫無,hou4 mou4
民主,man4 zyu2
民俗,man4 zuk6
民兵,man4 bing1
民工,man4 gung1
民意,man4 ji3
民族,man4 zuk6
民歌,man4 go1
民生,man4 sang1
民用,man4 jung6
民眾,man4 zung3
氣勢,hei3 sai3
氣壓,hei3 aat3
氣息,hei3 sik1
氣概,hei3 koi3
氣泡,hei3 pou5
氣流,hei3 lau4
氣象,hei3 zoeng6
氣質,hei3 zat1
氣餒,hei3 neoi5
氣魄,hei3 paak3
氧化,joeng5 faa3
水利,seoi2 lei6
水土,seoi2 tou2
水平,seoi2 ping4
水庫,seoi2 fu3
水泥,seoi2 nai4
水流,seoi2 lau4
水源,seoi2 jyun4
水準,seoi2 zeon2
水溝,seoi2 kau1
水滴,seoi2 dik6
水痘,seoi2 dau6
水質,seoi2 zat1
永久,wing5 gau2
永恆,wing5 hang4
永生,wing5 sang1
氾濫,faan3 laam6
求證,kau4 zing3
江山,gong1 saan1
污漬,wu1 zik1
污穢,wu1 wai3
決勝,kyut3 sing3
決口,kyut3 hau2
決意,kyut3 ji3
決戰,kyut3 zin3
決策,kyut3 caak3
決議,kyut3 ji5
沉寂,cam4 zik6
沉思,cam4 si1
沉悶,cam4 mun6
沉沒,cam4 mut6
沉着,cam4 zoek6
沉睡,cam4 seoi6
沉積,cam4 zik1
沉重,cam4 zung6
沉靜,cam4 zing6
沉默,cam4 mak6
沐浴,muk6 juk6
沒收,mut6 sau1
沖刷,cung1 caat3
沖劑,cung1 zai1
沙丘,saa1 jau1
沙龍,saa1 lung4
河牀,ho4 cong4
河畔,ho4 bun6
河道,ho4 dou6
沸騰,fai3 tang4
油漆,jau4 cat1
油田,jau4 tin4
治理,zi6 lei5
治療,zi6 liu4
治癒,zi6 jyu6
沼澤,ziu2 zaak6
沿岸,jyun4 ngon6
沿海,jyun4 hoi2
沿用,jyun4 jung6
況且,fong3 ce2
泄漏,sit3 lau6
法令,faat3 ling6
法例,faat3 lai6
法制,faat3 zai3
法則,faat3 zak1
法律,faat3 leot6
法案,faat3 on3
法治,faat3 zi6
法網,faat3 mong5
法規,faat3 kwai1
法院,faat3 jyun2
波濤,bo1 tou4
波音,bo1 jam1
泥濘,nai4 ning6
注目,zyu3 muk6
注視,zyu3 si6
注釋,zyu3 sik1
注重,zyu3 zung6
洋溢,joeng4 jat6
洗滌,sai2 dik6
洞穴,dung6 jyut6
津貼,zeon1 tip3
洪水,hung4 seoi2
洶湧,hung1 jung2
派遣,paai3 hin2
流亡,lau4 mong4
流傳,lau4 cyun4
流域,lau4 wik6
流失,lau4 sat1
流暢,lau4 coeng3
流通,lau4 tung1
流量,lau4 loeng6
流露,lau4 lou6
浪漫,long6 maan6
浪潮,long6 ciu4
浮現,fau4 jin6
浮雕,fau4 diu1
海內,hoi2 noi6
海域,hoi2 wik6
海外,hoi2 ngoi6
海岸,hoi2 ngon6
海島,hoi2 dou2
海峽,hoi2 haap6
海拔,hoi2 bat6
海濱,hoi2 ban1
海軍,hoi2 gwan1
海關,hoi2 gwaan1
消化,siu1 faa3
消極,siu1 gik6
消毒,siu1 duk6
消耗,siu1 hou3
消防,siu1 fong4
涉及,sip3 kap6
涉嫌,sip3 jim4
液體,jik6 tai2
涵蓋,haam4 goi3 / haam4 koi3
淋浴,lam4 juk6
淘汰,tou4 taai3
淡忘,daam6 mong4
淡水,daam6 seoi2 [taam5 seoi2]
淤泥,jyu1 nai4 / jyu2 nai4
淨化,zing6 faa3
淪陷,leon4 haam6
深信,sam1 seon3
深刻,sam1 hak1
深化,sam1 faa3
深厚,sam1 hau5
深山,sam1 saan1
深度,sam1 dou6
深思,sam1 si1
深情,sam1 cing4
深淺,sam1 cin2
深遠,sam1 jyun5
淵源,jyun1 jyun4
混亂,wan6 lyun6
混合,wan6 hap6
混淆,wan6 ngaau4
混濁,wan6 zuk6
淹沒,jim1 mut6
清晰,cing1 sik1
清澈,cing1 cit3
清白,cing1 baak6
清脆,cing1 ceoi3
清醒,cing1 sing2
清除,cing1 ceoi4
減弱,gaam2 joek6
渠道,keoi4 dou6
渣滓,zaa1 zi2
温柔,wan1 jau4
温馨,wan1 hing1
測量,cak1 loeng4 / caak1 loeng4
港口,gong2 hau2
渲染,syun3 jim5 / hyun1 jim5
游記,jau4 gei3
游説,jau4 seoi3
渺茫,miu5 mong4
渾身,wan4 san1
湊巧,cau3 haau2
湖泊,wu4 bok6
準則,zeon2 zak1
溝通,kau1 tung1
溶解,jung4 gaai2
溺愛,nik6 oi3
滄桑,cong1 song1
滅亡,mit6 mong4
滅火,mit6 fo2
滋潤,zi1 jeon6
滑坡,waat6 bo1
滑稽,waat6 kai1 / gwat1 kai1
滯留,zai6 lau4
滾筒,gwan2 tung4 [gwan2 tung2]
滿月,mun5 jyut6
滿腔,mun5 hong1
滿載,mun5 zoi3
漁產,jyu4 caan2
漁穫,jyu4 wok6
演奏,jin2 zau3
演算,jin2 syun3
演習,jin2 zaap6
演藝,jin2 ngai6
演説,jin2 syut3
演講,jin2 gong2
演變,jin2 bin3
漢子,hon3 zi2
漢語,hon3 jyu5
漫步,maan6 bou6
漫遊,maan6 jau4
漫長,maan6 coeng4
潛伏,cim4 fuk6
潛力,cim4 lik6
潛水,cim4 seoi2
潛能,cim4 nang4
潦倒,lou5 dou2
潮水,ciu4 seoi2
潮流,ciu4 lau4
潮濕,ciu4 sap1
澄清,①cing4 cing1 ②dang6 cing1
澎湃,paang4 baai3
澱粉,din6 fan2
激光,gik1 gwong1
激動,gik1 dung6
激勵,gik1 lai6
激增,gik1 zang1
激情,gik1 cing4
激戰,gik1 zin3
激烈,gik1 lit6
激發,gik1 faat3
激素,gik1 sou3
濃厚,nung4 hau5
濃密,nung4 mat6
濃度,nung4 dou6
濃烈,nung4 lit6
濃郁,nung4 juk1
濕度,sap1 dou6
濕潤,sap1 jeon6
濫用,laam6 jung6
瀏覽,lau4 laam5
瀑布,buk6 bou3
瀕臨,pan4 lam4
瀝青,lik6 cing1
瀟灑,siu1 saa2
瀰漫,nei4 maan6 / mei4 maan6
火力,fo2 lik6
火星,①fo2 sing1 ②fo2 sing1
火炬,fo2 geoi6
火焰,fo2 jim6
火爐,fo2 lou4
火藥,fo2 joek6
灰燼,fui1 zeon6 [fui1 zeon2]
灼傷,zoek3 soeng1
災情,zoi1 cing4
炫耀,jyun4 jiu6
炮彈,paau3 daan6 [paau3 daan2]
炮火,paau3 fo2
炸彈,zaa3 daan6 [zaa3 daan2]
炸藥,zaa3 joek6
為人,wai4 jan4
為期,wai4 kei4
為止,wai4 zi2
為首,wai4 sau2
烈士,lit6 si6
烹調,paang1 tiu4
烹飪,paang1 jam6
焚化,fan4 faa3
焚燒,fan4 siu1
無上,mou4 soeng6
無力,mou4 lik6
無奈,mou4 noi6
無形,mou4 jing4
無從,mou4 cung4
無心,mou4 sam1
無情,mou4 cing4
無意,mou4 ji3
無效,mou4 haau6
無數,mou4 sou3
無比,mou4 bei2
無疑,mou4 ji4
無知,mou4 zi1
無私,mou4 si1
無窮,mou4 kung4
無聊,mou4 liu4
無論,mou4 leon6
無辜,mou4 gu1
無關,mou4 gwaan1
無限,mou4 haan6
無須,mou4 seoi1
焦急,ziu1 gap1
焦點,ziu1 dim2
然而,jin4 ji4
煙囱,jin1 cung1
煙草,jin1 cou2
煙霧,jin1 mou6
煤炭,mui4 taan3
照常,ziu3 soeng4
照明,ziu3 ming4
熄滅,sik1 mit6
熊熊,hung4 hung4
熏陶,fan1 tou4
熒幕,jing4 mok6
熔化,jung4 faa3
熟悉,suk6 sik1
熟習,suk6 zaap6
熱帶,jit6 daai3
熱忱,jit6 sam4
熱淚,jit6 leoi6
熱潮,jit6 ciu4
熱血,jit6 hyut3
熱量,jit6 loeng6
熾熱,ci3 jit6
燃料,jin4 liu6 [jin4 liu2]
燈塔,dang1 taap3
營業,jing4 jip6
營造,jing4 zou6
營運,jing4 wan6
營養,jing4 joeng5
爆炸,baau3 zaa3
爆發,baau3 faat3
爆破,baau3 po3
爆竊,baau3 sit3
爛尾,laan6 mei5
爭光,zang1 gwong1
爭執,zang1 zap1
爭奪,zang1 dyut6
爭論,zang1 leon6
爭議,zang1 ji5
爵士,zoek3 si6
爽快,song2 faai3
爽朗,song2 long5
牀褥,cong4 juk6
片刻,pin3 hak1
片斷,pin3 dyun6
片段,pin3 dyun6
片面,pin3 min6
版圖,baan2 tou4
版權,baan2 kyun4
牡丹,maau5 daan1
牢固,lou4 gu3
牢房,lou4 fong4
牢騷,lou4 sou1
牧場,muk6 coeng4
牧民,muk6 man4
物業,mat6 jip6
物理,mat6 lei5
物資,mat6 zi1
物質,mat6 zat1
物體,mat6 tai2
特區,dak6 keoi1
特地,dak6 dei6
特定,dak6 ding6
特徵,dak6 zing1
特性,dak6 sing3
特有,dak6 jau5
特殊,dak6 syu4
特產,dak6 caan2
特色,dak6 sik1
特製,dak6 zai3
特警,dak6 ging2
特質,dak6 zat1
特輯,dak6 cap1
牽動,hin1 dung6
犀牛,sai1 ngau4
犧牲,hei1 sang1
犯罪,faan6 zeoi6
狀元,zong6 jyun4
狀態,zong6 taai3
狀況,zong6 fong3
狂熱,kwong4 jit6
狹隘,haap6 aai3 / haap3 aai3
狼狽,long4 bui3
猛然,maang5 jin4
猜測,caai1 cak1 / caai1 caak1
猶如,jau4 jyu4
猶疑,jau4 ji4
猶豫,jau4 jyu6
獎勵,zoeng2 lai6
獎章,zoeng2 zoeng1
獎項,zoeng2 hong6
獨白,duk6 baak6
獨立,duk6 lap6 / duk6 laap6
獲悉,wok6 sik1
獵物,lip6 mat6
率先,seot1 sin1
率領,seot1 ling5
王國,wong4 gwok3
王室,wong4 sat1
王朝,wong4 ciu4
玩弄,wun6 lung6
珍品,zan1 ban2
珍寶,zan1 bou2
珍藏,zan1 cong4
現今,jin6 gam1
現實,jin6 sat6
現成,jin6 sing4
現況,jin6 fong3
現狀,jin6 zong6
現行,jin6 hang4
現象,jin6 zoeng6
球星,kau4 sing1
理事,lei5 si6
理解,lei5 gaai2
理論,lei5 leon6
瑣碎,so2 seoi3
瑰寶,gwai3 bou2
璧玉,bik1 juk6
環節,waan4 zit3
環繞,waan4 jiu2 / waan4 jiu5
環迴,waan4 wui4
環顧,waan4 gu3
瓷器,ci4 hei3
甄選,jan1 syun2
甚至,sam6 zi3
甜美,tim4 mei5
甜蜜,tim4 mat6
生前,sang1 cin4
生平,sang1 ping4
生怕,sang1 paa3
生態,sang1 taai3
生機,sang1 gei1
生殖,sang1 zik6
生涯,sang1 ngaai4
生理,sang1 lei5
生肖,sang1 ciu3
生育,sang1 juk6
生計,sang1 gai3
產物,caan2 mat6
產生,caan2 sang1
用地,jung6 dei6
用户,jung6 wu6
田園,tin4 jyun4
由衷,jau4 cung1
甲殼,gaap3 hok3
申訴,san1 sou3
甴曱,gaat6 zaat6
界線,gaai3 sin3
界限,gaai3 haan6
畏懼,wai3 geoi6
留學,lau4 hok6
留言,lau4 jin4
畜牧,cuk1 muk6
畜牲,cuk1 sang1
畢業,bat1 jip6
畢竟,bat1 ging2
畫像,waa2 zoeng6
畫面,waa2 min6 [waa2 min2]
異同,ji6 tung4
異常,ji6 soeng4
異性,ji6 sing3
異樣,ji6 joeng6
當今,dong1 gam1
當代,dong1 doi6
當前,dong1 cin4
當地,dong1 dei6
當場,dong1 coeng4
當局,dong1 guk6
當年,①dong1 nin4 ②dong1 nin4
當成,dong3 sing4
當日,①dong1 jat6 ②dong1 jat6
當選,dong1 syun2
當面,dong1 min6
疋頭,pat1 tau4
疏忽,so1 fat1
疏通,so1 tung1
疑心,ji4 sam1
疑惑,ji4 waak6
疑慮,ji4 leoi6
疑犯,ji4 faan6 [ji4 faan2]
疫苗,jik6 miu4
疲乏,pei4 fat6
疲弱,pei4 joek6
疼痛,tang4 tung3
病徵,beng6 zing1
病痛,beng6 tung3
症狀,zing3 zong6
痊癒,cyun4 jyu6
痕跡,han4 zik1
痙攣,ging6 lyun4
痛哭,tung3 huk1
痛快,tung3 faai3
痴情,ci1 cing4
瘋狂,fung1 kwong4
癱瘓,taan1 wun6 / taan2 wun6
登陸,dang1 luk6
發佈,faat3 bou3
發作,faat3 zok3
發動,faat3 dung6
發展,faat3 zin2
發布,faat3 bou3
發愁,faat3 sau4
發掘,faat3 gwat6
發揚,faat3 joeng4
發揮,faat3 fai1
發放,faat3 fong3
發炎,faat3 jim4
發熱,faat3 jit6
發票,faat3 piu3
發育,faat3 juk6
發行,faat3 hang4
發表,faat3 biu2
發誓,faat3 sai6
發財,faat3 coi4
發起,faat3 hei2
發電,faat3 din6
白白,baak6 baak6
百姓,baak3 sing3
皇家,wong4 gaa1
皎潔,gaau2 git3
盆地,pun4 dei6
盈利,jing4 lei6
盎然,ong3 jin4
盛世,sing6 sai3
盛名,sing6 ming4
盛會,sing6 wui6
盛況,sing6 fong3
盛行,sing6 hang4
盛譽,sing6 jyu6
盛載,sing4 zoi3
盜竊,dou6 sit3
盡快,zeon6 faai3
盡頭,zeon6 tau4
監察,gaam1 caat3
監獄,gaam1 juk6
監督,gaam1 duk1
監製,gaam1 zai3
監視,gaam1 si6
盤問,pun4 man6
盤旋,pun4 syun4
目標,muk6 biu1
目睹,muk6 dou2
盲目,maang4 muk6
直尺,zik6 cek3
直徑,zik6 ging3
直播,zik6 bo3
直覺,zik6 gok3
直角,zik6 gok3
直資,zik6 zi1
相互,soeng1 wu6
相對,soeng1 deoi3
相應,soeng1 jing3
相比,soeng1 bei2
相稱,soeng1 cing3
相繼,soeng1 gai3
相識,soeng1 sik1
相近,soeng1 gan6
相通,soeng1 tung1
相連,soeng1 lin4
相遇,soeng1 jyu6
相鄰,soeng1 leon4
相隔,soeng1 gaak3
省得,saang2 dak1
省略,saang2 loek6
看待,hon1 doi6
真切,zan1 cit3
真實,zan1 sat6
真情,zan1 cing4
真摯,zan1 zi3
真理,zan1 lei5
真相,zan1 soeng3
真空,zan1 hung1
真誠,zan1 sing4
眺望,tiu3 mong6
眼下,ngaan5 haa6
眼光,ngaan5 gwong1
眼前,ngaan5 cin4
眼眶,ngaan5 hong1 / ngaan5 kwaang1
眼簾,ngaan5 lim4
眼見,ngaan5 gin3
眾人,zung3 jan4
眾多,zung3 do1
着想,zoek6 soeng2
着手,zoek6 sau2
着火,zoek6 fo2
着迷,zoek6 mai4
着重,zoek6 zung6
瞄準,miu4 zeon2
瞬間,seon3 gaan1
瞭解,liu5 gaai2
瞻仰,zim1 joeng5
矗立,cuk1 lap6 / cuk1 laap6
矚目,zuk1 muk6
矛盾,maau4 teon5
知名,zi1 ming4
知覺,zi1 gok3
短篇,dyun2 pin1
短缺,dyun2 kyut3
矮小,ai2 siu2
矯正,giu2 zing3
石窟,sek6 fat1
研究,jin4 gau3
研習,jin4 zaap6
研製,jin4 zai3
研討,jin4 tou2
破獲,po3 wok6
破產,po3 caan2
破碎,po3 seoi3
破綻,po3 zaan6
破舊,po3 gau6
硬件,ngaang6 gin6 [ngaang6 gin2]
硬盤,ngaang6 pun4
硬碟,ngaang6 dip6 [ngaang6 dip2]
碩士,sek6 si6
確保,kok3 bou2
確切,kok3 cit3
確認,kok3 jing6
磁化,ci4 faa3
磁帶,ci4 daai3 [ci4 daai2]
磁盤,ci4 pun4
磁碟,ci4 dip6 [ci4 dip2]
磁鐵,ci4 tit3
磋商,co1 soeng1
礦物,kwong3 mat6
礦產,kwong3 caan2
示威,si6 wai1
社交,se5 gaau1
社區,se5 keoi1
社論,se5 leon6
祈求,kei4 kau4
祈福,kei4 fuk1
祕訣,bei3 kyut3
神情,san4 cing4
神態,san4 taai3
神氣,san4 hei3
神祕,san4 bei3
神聖,san4 sing3
神色,san4 sik1
票價,piu3 gaa3
票房,piu3 fong4
禁毒,gam3 duk6
禍害,wo6 hoi6
福利,fuk1 lei6
福氣,fuk1 hei3
禦寒,jyu6 hon4
禮儀,lai5 ji4
禮品,lai5 ban2
禮拜,lai5 baai3
禱告,tou2 gou3
私立,si1 lap6 / si1 laap6
私自,si1 zi6
秋色,cau1 sik1
科技,fo1 gei6
科研,fo1 jin4
租賃,zou1 jam6
租金,zou1 gam1
移植,ji4 zik6
稀奇,hei1 kei4
稀少,hei1 siu2
程序,cing4 zeoi6
程度,cing4 dou6
程式,cing4 sik1
稍後,saau2 hau6
稍微,saau2 mei4
税收,seoi3 sau1
稠密,cau4 mat6
種族,zung2 zuk6
種種,zung2 zung2
稱呼,cing1 fu1
稱號,cing1 hou6
稿子,gou2 zi2
穀物,guk1 mat6
積極,zik1 gik6
積聚,zik1 zeoi6
積蓄,zik1 cuk1
積雪,zik1 syut3
穩定,wan2 ding6
穴位,jyut6 wai6
空前,hung1 cin4
空心,hung1 sam1
空想,hung1 soeng2
空曠,hung1 kwong3
空洞,hung1 dung6
空缺,hung1 kyut3
空調,hung1 tiu4
空軍,hung1 gwan1
空間,hung1 gaan1
空隙,hung1 gwik1
穿着,cyun1 zoek3
突出,dat6 ceot1
突擊,dat6 gik1
突破,dat6 po3
突襲,dat6 zaap6
窒息,zat6 sik1
窗簾,coeng1 lim4
窟窿,fat1 lung1
立例,lap6 lai6 / laap6 lai6
立場,lap6 coeng4 / laap6 coeng4
立方,lap6 fong1 / laap6 fong1
立法,lap6 faat3 / laap6 faat3
立體,lap6 tai2 / laap6 tai2
站崗,zaam6 gong1
竣工,zeon3 gung1
童年,tung4 nin4
竭力,kit3 lik6
競投,ging6 tau4
競選,ging6 syun2
符合,fu4 hap6
符號,fu4 hou6
筆者,bat1 ze2
筆記,bat1 gei3
等份,dang2 fan6
答辯,daap3 bin6
策劃,caak3 waak6
策略,caak3 loek6
策畫,caak3 waak6
筵席,jin4 zik6
算盤,syun3 pun4
管制,gun2 zai3
管教,gun2 gaau3
管治,gun2 zi6
管道,gun2 dou6
節儉,zit3 gim6
節制,zit3 zai3
節奏,zit3 zau3
節育,zit3 juk6
篇幅,pin1 fuk1
篩選,sai1 syun2
簡介,gaan2 gaai3
簡便,gaan2 bin6
簡化,gaan2 faa3
簡直,gaan2 zik6
簡短,gaan2 dyun2
簡稱,gaan2 cing1
簽署,cim1 cyu5
簽訂,cim1 ding3
簽證,cim1 zing3
籌備,cau4 bei6
籌募,cau4 mou6
籌款,cau4 fun2
籌辦,cau4 baan6
籠子,lung4 zi2
籠罩,lung4 zaau3
粉末,fan2 mut6
粉碎,fan2 seoi3
粗暴,cou1 bou6
粗糙,cou1 cou3
粵曲,jyut6 kuk1
精品,zing1 ban2
精密,zing1 mat6
精心,zing1 sam1
精明,zing1 ming4
精確,zing1 kok3
精細,zing1 sai3
精英,zing1 jing1
精華,zing1 waa4
精通,zing1 tung1
精靈,zing1 ling4
精髓,zing1 seoi5
糟糕,zou1 gou1
系列,hai6 lit6
系統,hai6 tung2
糾正,gau2 zing3
糾紛,gau2 fan1
糾纏,gau2 cin4
約定,joek3 ding6
約數,joek3 sou3
約會,joek3 wui6
約束,joek3 cuk1
紊亂,man6 lyun6
紋理,man4 lei5
納入,naap6 jap6
純熟,seon4 suk6
純真,seon4 zan1
純粹,seon4 seoi6
紙屑,zi2 sit3
紛呈,fan1 cing4
紛爭,fan1 zang1
紛紜,fan1 wan4
素質,sou3 zat1
索取,saak3 ceoi2
索性,sok3 sing3
累積,leoi5 zik1
細微,sai3 mei4
細節,sai3 zit3
細緻,sai3 zi3
細胞,sai3 baau1
細膩,sai3 nei6
細菌,sai3 kwan2
紳士,san1 si6 [san1 si2]
終場,zung1 coeng4
終日,zung1 jat6
終止,zung1 zi2
終生,zung1 sang1
終身,zung1 san1
組別,zou2 bit6
組合,zou2 hap6
結伴,git3 bun6
結合,git3 hap6
結尾,git3 mei5
結構,git3 kau3 / git3 gau3
結論,git3 leon6
絕對,zyut6 deoi3
絕望,zyut6 mong6
絢麗,hyun3 lai6
給予,kap1 jyu5
統一,tung2 jat1
統治,tung2 zi6
統籌,tung2 cau4
統計,tung2 gai3
絲毫,si1 hou4
絲綢,si1 cau4
經典,ging1 din2
經歷,ging1 lik6
經濟,ging1 zai3
經營,ging1 jing4
經紀,ging1 gei2
經費,ging1 fai3
經銷,ging1 siu1
綜合,zung3 hap6 / zung1 hap6
綜援,zung3 wun4 / zung1 wun4 / zung3 jyun4 / zung1 jyun4
綠化,luk6 faa3
綠卡,luk6 kaat1
維修,wai4 sau1
維護,wai4 wu6
網站,mong5 zaam6
網絡,mong5 lok3
網路,mong5 lou6
網頁,mong5 jip6
綽號,coek3 hou6
緊密,gan2 mat6
緊湊,gan2 cau3
緊縮,gan2 suk1
緊貼,gan2 tip3
緋聞,fei1 man4
線報,sin3 bou3
線條,sin3 tiu4
線索,sin3 sok3
線路,sin3 lou6
緝私,cap1 si1
緣故,jyun4 gu3
編制,pin1 zai3
編導,pin1 dou6
編排,pin1 paai4
編碼,pin1 maa5
編者,pin1 ze2
編輯,pin1 cap1
編配,pin1 pui3
緩和,wun6 wo4
緩慢,wun6 maan6
縫隙,fung4 gwik1
縱使,zung3 si2
縱橫,zung1 waang4
縱然,zung3 jin4
總之,zung2 zi1
總值,zung2 zik6
總得,zung2 dak1
總監,zung2 gaam1
總督,zung2 duk1
總算,zung2 syun3
總結,zung2 git3
總裁,zung2 coi4
總部,zung2 bou6
總體,zung2 tai2
繁多,faan4 do1
繁殖,faan4 zik6
繁衍,faan4 jin2 / faan4 jin5 / faan4 hin2
繁複,faan4 fuk1
繡花,sau3 faa1
繩索,sing4 sok3
繪圖,kui2 tou4
繪製,kui2 zai3
繳交,giu2 gaau1
繳付,giu2 fu6
繼承,gai3 sing4
繼母,gai3 mou5
繼父,gai3 fu6
繽紛,ban1 fan1
纏繞,cin4 jiu2 / cin4 jiu5
纖維,cim1 wai4
缺乏,kyut3 fat6
缺口,kyut3 hau2
缺陷,kyut3 haam6
罪名,zeoi6 ming4
罪惡,zeoi6 ok3
罪犯,zeoi6 faan6 [zeoi6 faan2]
罪過,zeoi6 gwo3
置身,zi3 san1
罰款,fat6 fun2
署理,cyu5 lei5
罷工,baa6 gung1
罹難,lei4 naan6
羈留,gei1 lau4
美化,mei5 faa3
美容,mei5 jung4
美感,mei5 gam2
美滿,mei5 mun5
羞恥,sau1 ci2
羣島,kwan4 dou2
羣眾,kwan4 zung3
羣雄,kwan4 hung4
羨慕,sin6 mou6
義務,ji6 mou6
義母,ji6 mou5
義父,ji6 fu6
翌日,jik6 jat6
習俗,zaap6 zuk6
翠綠,ceoi3 luk6
翡翠,fei2 ceoi3
翩翩,pin1 pin1
翻譯,faan1 jik6
翻身,faan1 san1
耀眼,jiu6 ngaan5
老外,lou5 ngoi6 [lou5 ngoi2]
老家,lou5 gaa1
老是,lou5 si6
老爺,lou5 je4
老鄉,lou5 hoeng1
老闆,lou5 baan2
考察,haau2 caat3
考慮,haau2 leoi6
考核,haau2 hat6
考生,haau2 sang1
考驗,haau2 jim6
而已,ji4 ji5
耽誤,daam1 ng6
聖經,sing3 ging1
聘請,ping3 cing2
聚居,zeoi6 geoi1
聚會,zeoi6 wui6
聯想,lyun4 soeng2
聯盟,lyun4 mang4
聯絡,lyun4 lok3
聯網,lyun4 mong5
聯繫,lyun4 hai6
聯賽,lyun4 coi3
聯邦,lyun4 bong1
聲明,sing1 ming4
聲望,sing1 mong6
聲母,sing1 mou5
聲波,sing1 bo1
聲稱,sing1 cing1
聲言,sing1 jin4
聲調,sing1 diu6
聲譽,sing1 jyu6
聲響,sing1 hoeng2
職務,zik1 mou6
職工,zik1 gung1
職權,zik1 kyun4
職責,zik1 zaak3
