word,jyutping
擺放,baai2 fong3
擺賣,baai2 maai6
攜帶,kwai4 daai3
攝錄,sip3 luk6
攤檔,taan1 dong3
支付,zi1 fu6
收入,sau1 jap6
收市,sau1 si5
收成,sau1 sing4
收拾,sau1 sap6
收效,sau1 haau6
收看,sau1 hon3
收穫,sau1 wok6
收藏,sau1 cong4
收視,sau1 si6
收費,sau1 fai3
收集,sau1 zaap6
改善,goi2 sin6
改正,goi2 zing3
改良,goi2 loeng4
改變,goi2 bin3
放假,fong3 gaa3
放大,fong3 daai6
放學,fong3 hok6
放心,fong3 sam1
放手,fong3 sau2
放映,fong3 jing2
放棄,fong3 hei3
放火,fong3 fo2
放置,fong3 zi3
放過,fong3 gwo3
放開,fong3 hoi1
政府,zing3 fu2
故事,gu3 si6
故意,gu3 ji3
故鄉,gu3 hoeng1
效果,haau6 gwo2
敏捷,man5 zit6
救傷,gau3 soeng1
救命,gau3 ming6 [gau3 meng6]
救災,gau3 zoi1
教員,gaau3 jyun4
教堂,gaau3 tong4
教室,gaau3 sat1
教導,gaau3 dou6
教師,gaau3 si1
教書,gaau3 syu1
教練,gaau3 lin6
教訓,gaau3 fan3
散佈,saan3 bou3
散布,saan3 bou3
散步,saan3 bou6
敬愛,ging3 oi3
整個,zing2 go3
整天,zing2 tin1
整整,zing2 zing2
整數,zing2 sou3
整潔,zing2 git3
整理,zing2 lei5
整齊,zing2 cai4
敵人,dik6 jan4
敵對,dik6 deoi3
數字,sou3 zi6
數學,sou3 hok6
數目,sou3 muk6
數量,sou3 loeng6
文具,man4 geoi6
文員,man4 jyun4
文字,man4 zi6
文章,man4 zoeng1
斑紋,baan1 man4
斧頭,fu2 tau4
斯文,si1 man4
新奇,san1 kei4
新娘,san1 noeng4
新年,san1 nin4
新春,san1 ceon1
新聞,san1 man4
新近,san1 gan6
新郎,san1 long4
新鮮,san1 sin1
方便,fong1 bin6
方向,fong1 hoeng3
方呎,fong1 cek3
方塊,fong1 faai3
方格,fong1 gaak3
方法,fong1 faat3
方面,fong1 min6
於是,jyu1 si6
施肥,si1 fei4
旁人,pong4 jan4
旁邊,pong4 bin1
旅客,leoi5 haak3
旅行,leoi5 hang4
旅途,leoi5 tou4
旅遊,leoi5 jau4
旗子,kei4 zi2
既然,gei3 jin4
日出,jat6 ceot1
日前,jat6 cin4
日報,jat6 bou3
日夜,jat6 je6
日子,jat6 zi2
日常,jat6 soeng4
日期,jat6 kei4
日本,jat6 bun2
日用,jat6 jung6
日落,jat6 lok6
日蝕,jat6 sik6
日記,jat6 gei3
日間,jat6 gaan1
早上,zou2 soeng6
早已,zou2 ji5
早晨,zou2 san4
早餐,zou2 caan1
昆蟲,kwan1 cung4
明亮,ming4 loeng6
明天,ming4 tin1
明日,ming4 jat6
明明,ming4 ming4
明星,ming4 sing1
明月,ming4 jyut6
明白,ming4 baak6
明知,ming4 zi1
明顯,ming4 hin2
星星,sing1 sing1
星期,sing1 kei4
春天,ceon1 tin1
春季,ceon1 gwai3
春節,ceon1 zit3
春風,ceon1 fung1
昨夜,zok6 je6 / zok3 je6
昨天,zok6 tin1 / zok3 tin1
昨日,zok6 jat6 / zok3 jat6
昨晚,zok6 maan5 / zok3 maan5
是非,si6 fei1
時候,si4 hau6
時常,si4 soeng4
時時,si4 si4
時期,si4 kei4
時節,si4 zit3
時裝,si4 zong1
時鐘,si4 zung1
時間,si4 gaan1 / si4 gaan3
晚上,maan5 soeng6
晚報,maan5 bou3
晚會,maan5 wui6 [maan5 wui2]
晚間,maan5 gaan1
晚飯,maan5 faan6
晚餐,maan5 caan1
普通,pou2 tung1
景物,ging2 mat6
景色,ging2 sik1
晴朗,cing4 long5
智慧,zi3 wai6
暑假,syu2 gaa3
暖和,nyun5 wo4
暗暗,am3 am3
暗自,am3 zi6
暫時,zaam6 si4
更加,gang3 gaa1
更換,gang1 wun6
更改,gang1 goi2
書信,syu1 seon3
書包,syu1 baau1
書報,syu1 bou3
書寫,syu1 se2
書局,syu1 guk6
書展,syu1 zin2
書店,syu1 dim3
書房,syu1 fong4 [syu1 fong2]
書本,syu1 bun2
書架,syu1 gaa3
書桌,syu1 coek3 / syu1 zoek3
書法,syu1 faat3
書簽,syu1 cim1
書籍,syu1 zik6
書記,syu1 gei3
書面,syu1 min6
曾孫,zang1 syun1
曾經,cang4 ging1
替換,tai3 wun6
最初,zeoi3 co1
最後,zeoi3 hau6
最近,zeoi3 gan6
會員,wui6 jyun4 [wui2 jyun4]
會場,wui6 coeng4
會見,wui6 gin3
月亮,jyut6 loeng6
月份,jyut6 fan6
月光,jyut6 gwong1
月底,jyut6 dai2
月球,jyut6 kau4
月票,jyut6 piu3
月色,jyut6 sik1
月蝕,jyut6 sik6
月餅,jyut6 beng2
有些,jau5 se1
有名,jau5 ming4
有害,jau5 hoi6
有時,jau5 si4
有用,jau5 jung6
有的,jau5 dik1
有益,jau5 jik1
有着,jau5 zoek6
有趣,jau5 ceoi3
有錢,jau5 cin4 [jau5 cin2]
有關,jau5 gwaan1
朋友,pang4 jau5
服務,fuk6 mou6
服從,fuk6 cung4
服用,fuk6 jung6
服裝,fuk6 zong1
服食,fuk6 sik6
朗誦,long5 zung6
朗讀,long5 duk6
期望,kei4 mong6
期間,kei4 gaan1
木偶,muk6 ngau5
木屋,muk6 uk1
木材,muk6 coi4
木板,muk6 baan2
木瓜,muk6 gwaa1
木頭,muk6 tau4
未來,mei6 loi4
未必,mei6 bit1
本事,①bun2 si6 ②bun2 si6
本人,bun2 jan4
本來,bun2 loi4
本身,bun2 san1
本領,bun2 ling5
材料,coi4 liu6 [coi4 liu2]
村子,cyun1 zi2
村民,cyun1 man4
村莊,cyun1 zong1
杧果,mong1 gwo2
杯子,bui1 zi2
東方,dung1 fong1
東西,①dung1 sai1 ②dung1 sai1
松柏,cung4 paak3 / cung4 baak3
松樹,cung4 syu6
松鼠,cung4 syu2
枕頭,zam2 tau4
果園,gwo2 jyun4
果子,gwo2 zi2
果實,gwo2 sat6
果樹,gwo2 syu6
果汁,gwo2 zap1
果然,gwo2 jin4
果皮,gwo2 pei4
枝葉,zi1 jip6
枝頭,zi1 tau4
枴杖,gwaai2 zoeng6
架子,gaa3 zi2
柔和,jau4 wo4
柔軟,jau4 jyun5
柚子,jau2 zi2
柱子,cyu5 zi2
柱體,cyu5 tai2
柳絮,lau5 seoi5
校園,haau6 jyun4
校服,haau6 fuk6
校舍,haau6 se3
校規,haau6 kwai1
校際,haau6 zai3
根基,gan1 gei1
根本,gan1 bun2
格式,gaak3 sik1
栽種,zoi1 zung3
桃子,tou4 zi2
桃花,tou4 faa1
桌子,coek3 zi2 / zoek3 zi2
桑拿,song1 naa4
桔子,gat1 zi2
梅花,mui4 faa1
條件,tiu4 gin6 [tiu4 gin2]
梯形,tai1 jing4
梳化,so1 faa3 [so1 faa2]
梳子,so1 zi2
棉花,min4 faa1
棉衣,min4 ji1
棉被,min4 pei5
棋子,kei4 zi2
棍子,gwan3 zi2
棕色,zung1 sik1
森林,sam1 lam4
棲息,cai1 sik1
椅子,ji2 zi2
植物,zik6 mat6
椰子,je4 zi2
楊柳,joeng4 lau5
楓葉,fung1 jip6
榕樹,jung4 syu6
榜樣,bong2 joeng6
構成,kau3 sing4 / gau3 sing4
樂器,ngok6 hei3
樂園,lok6 jyun4
樂意,lok6 ji3
樂趣,lok6 ceoi3
樂隊,ngok6 deoi6 [ngok6 deoi2]
樓宇,lau4 jyu5
樓梯,lau4 tai1
樓盤,lau4 pun4 [lau4 pun2]
標貼,biu1 tip3
標點,biu1 dim2
模仿,mou4 fong2
模型,mou4 jing4
樣子,joeng6 zi2
樹幹,syu6 gon3
樹木,syu6 muk6
樹林,syu6 lam4
樹枝,syu6 zi1
樹榦,syu6 gon3
樹葉,syu6 jip6
樹蔭,syu6 jam3
橙汁,caang4 zap1 [caang2 zap1]
機器,gei1 hei3
機場,gei1 coeng4
機會,gei1 wui6
機械,gei1 haai6
機鐵,gei1 tit3
橫跨,waang4 kwaa1
檢查,gim2 caa4
檸檬,ning4 mung1
櫃位,gwai6 wai6 [gwai6 wai2]
櫃台,gwai6 toi4
櫃子,gwai6 zi2
欄杆,laan4 gon1
權力,kyun4 lik6
欠缺,him3 kyut3
次序,ci3 zeoi6
欣賞,jan1 soeng2
欺負,hei1 fu6
欺騙,hei1 pin3
款式,fun2 sik1
歌唱,go1 coeng3
歌手,go1 sau2
歌星,go1 sing1
歌曲,go1 kuk1
歌聲,go1 sing1
歌詞,go1 ci4
歌詠,go1 wing6
歌迷,go1 mai4
歌頌,go1 zung6
歐洲,au1 zau1
歡呼,fun1 fu1
歡喜,fun1 hei2
歡快,fun1 faai3
歡樂,fun1 lok6
歡笑,fun1 siu3
歡迎,fun1 jing4
正中,zing3 zung1
正在,zing3 zoi6
正好,zing3 hou2
正如,zing3 jyu4
正常,zing3 soeng4
正式,zing3 sik1
正方,zing3 fong1
正是,zing3 si6
正確,zing3 kok3
正義,zing3 ji6
正面,zing3 min6
步操,bou6 cou1
步行,bou6 hang4
武俠,mou5 hap6
歲數,seoi3 sou3
歸來,gwai1 loi4
歸還,gwai1 waan4
死亡,sei2 mong4
死者,sei2 ze2
殘廢,caan4 fai3
段落,dyun6 lok6
殺害,saat3 hoi6
毆打,au2 daa2
母子,mou5 zi2
母親,mou5 can1
每每,mui5 mui5
每當,mui5 dong1
每逢,mui5 fung4
比賽,bei2 coi3
比較,bei2 gaau3
毛巾,mou4 gan1
毛病,mou4 beng6
毛筆,mou4 bat1
毛衣,mou4 ji1
毫升,hou4 sing1
毫米,hou4 mai5
毽子,gin3 zi2 / jin2 zi2
民間,man4 gaan1
氣候,hei3 hau6
氣力,hei3 lik6
氣味,hei3 mei6
氣氛,hei3 fan1
氣温,hei3 wan1
氣球,hei3 kau4
氣體,hei3 tai2
水仙,seoi2 sin1
水份,seoi2 fan6
水分,seoi2 fan6
水喉,seoi2 hau4
水塘,seoi2 tong4
水庫,seoi2 fu3
水手,seoi2 sau2
水晶,seoi2 zing1
水果,seoi2 gwo2
水桶,seoi2 tung2
水母,seoi2 mou5
水池,seoi2 ci4
水災,seoi2 zoi1
水牛,seoi2 ngau4
水產,seoi2 caan2
水管,seoi2 gun2
水草,seoi2 cou2
水車,seoi2 ce1
水鄉,seoi2 hoeng1
永遠,wing5 jyun5
求助,kau4 zo6
求學,kau4 hok6
求救,kau4 gau3
求醫,kau4 ji1
汗水,hon6 seoi2
江河,gong1 ho4
池塘,ci4 tong4
污垢,wu1 gau3
污染,wu1 jim5
汪洋,wong1 joeng4
決定,kyut3 ding6
決心,kyut3 sam1
決賽,kyut3 coi3
汽水,hei3 seoi2
汽油,hei3 jau4
汽車,hei3 ce1
沒有,mut6 jau5
沒用,mut6 jung6
沖洗,cung1 sai2
沙子,saa1 zi2
沙律,saa1 leot6
沙拉,saa1 laai1
沙漠,saa1 mok6
沙灘,saa1 taan1
沙發,saa1 faat3
河流,ho4 lau4
油條,jau4 tiu4 [jau4 tiu2]
油污,jau4 wu1
治安,zi6 on1
治病,zi6 beng6
沿途,jyun4 tou4
泉水,cyun4 seoi2
法國,faat3 gwok3
法子,faat3 zi2
法官,faat3 gun1
法庭,faat3 ting4
泡沫,pou5 mut6
波子,bo1 zi2
波浪,bo1 long6
波紋,bo1 man4
泥土,nai4 tou2
泥沙,nai4 saa1
泥膠,nai4 gaau1
注射,zyu3 se6
注意,zyu3 ji3
泳池,wing6 ci4
泳灘,wing6 taan1
洗澡,sai2 cou3 / sai2 zou2
活力,wut6 lik6
活動,wut6 dung6
活潑,wut6 put3
活躍,wut6 joek3 / wut6 joek6
派對,paai3 deoi3
流動,lau4 dung6
流氓,lau4 mong4 / lau4 man4
流水,lau4 seoi2
流浪,lau4 long6
流血,lau4 hyut3
流行,lau4 hang4
浪花,long6 faa1
浪費,long6 fai3
浮萍,fau4 ping4
浴室,juk6 sat1
浴缸,juk6 gong1
海嘯,hoi2 siu3
海報,hoi2 bou3
海底,hoi2 dai2
海星,hoi2 sing1
海洋,hoi2 joeng4
海浪,hoi2 long6
海灘,hoi2 taan1
海灣,hoi2 waan1
海產,hoi2 caan2
海綿,hoi2 min4
海藻,hoi2 zou2
海豚,hoi2 tyun4
海邊,hoi2 bin1
海防,hoi2 fong4
海鮮,hoi2 sin1
海鷗,hoi2 au1
海龜,hoi2 gwai1
消失,siu1 sat1
消息,siu1 sik1
消滅,siu1 mit6
消磨,siu1 mo4
消費,siu1 fai3
消除,siu1 ceoi4
涼快,loeng4 faai3
涼爽,loeng4 song2
涼鞋,loeng4 haai4
淚水,leoi6 seoi2
深入,sam1 jap6
深夜,sam1 je6
添置,tim1 zi3
清拆,cing1 caak3
清掃,cing1 sou3
清新,cing1 san1
清早,cing1 zou2
清晨,cing1 san4
清楚,cing1 co2
清水,cing1 seoi2
清洗,cing1 sai2
清涼,cing1 loeng4
清潔,cing1 git3
清爽,cing1 song2
清理,cing1 lei5
清香,cing1 hoeng1
減價,gaam2 gaa3
減少,gaam2 siu2
減肥,gaam2 fei4
渡過,dou6 gwo3
温和,wan1 wo4
温度,wan1 dou6
温暖,wan1 nyun5
温習,wan1 zaap6
測試,cak1 si3 / caak1 si3
測驗,cak1 jim6 / caak1 jim6
港元,gong2 jyun4
港幣,gong2 bai6
渴望,hot3 mong6
游泳,jau4 wing6
渺小,miu5 siu2
準備,zeon2 bei6
準時,zeon2 si4
準確,zeon2 kok3
溪流,kai1 lau4
滋味,zi1 mei6
滑輪,waat6 leon4
滑鼠,waat6 syu2
滾動,gwan2 dung6
滾滾,gwan2 gwan2
滿意,mun5 ji3
滿足,mun5 zuk1
滿面,mun5 min6
漁業,jyu4 jip6
漁民,jyu4 man4
漁船,jyu4 syun4
漂亮,piu3 loeng6
漆黑,cat1 hak1
演出,jin2 ceot1
演員,jin2 jyun4
演唱,jin2 coeng3
演戲,jin2 hei3
漢字,hon3 zi6
漫畫,maan6 waa6 [maan6 waa2]
漱口,sau3 hau2
漸漸,zim6 zim6
漿糊,zoeng1 wu4
潔淨,git3 zing6
潔白,git3 baak6
潦草,liu4 cou2 [liu2 cou2]
濾水,leoi6 seoi2
灌溉,gun3 koi3
火光,fo2 gwong1
火山,fo2 saan1
火柴,fo2 caai4
火災,fo2 zoi1
火熱,fo2 jit6
火箭,fo2 zin3
火花,fo2 faa1
火警,fo2 ging2
火車,fo2 ce1
灰塵,fui1 can4
灰心,fui1 sam1
灰色,fui1 sik1
災區,zoi1 keoi1
災害,zoi1 hoi6
災民,zoi1 man4
災難,zoi1 naan6
炎熱,jim4 jit6
為主,wai4 zyu2
為了,wai6 liu5
為何,wai6 ho4
為着,wai6 zoek6
為難,wai4 naan4
烈火,lit6 fo2
烏雲,wu1 wan4
烏鴉,wu1 aa1
無恥,mou4 ci2
無線,mou4 sin3
然後,jin4 hau6
煙花,jin1 faa1
煞車,saat3 ce1
照例,ziu3 lai6
照射,ziu3 se6
照料,ziu3 liu6
照樣,①ziu3 joeng6 ②ziu3 joeng6
照片,ziu3 pin3 [ziu3 pin2]
照相,ziu3 soeng3
照耀,ziu3 jiu6
照顧,ziu3 gu3
煩惱,faan4 nou5
熟睡,suk6 seoi6
熟練,suk6 lin6
熱心,jit6 sam1
熱情,jit6 cing4
熱愛,jit6 oi3
熱烈,jit6 lit6
熱門,jit6 mun4 [jit6 mun2]
熱鬧,jit6 naau6
燃燒,jin4 siu1
燈光,dang1 gwong1
燈泡,dang1 paau1
燈火,dang1 fo2
燈籠,dang1 lung4
燈飾,dang1 sik1
燒毀,siu1 wai2
燒烤,siu1 haau1 / siu1 haau2
燕子,jin3 zi2
營房,jing4 fong4
燦爛,caan3 laan6
燭光,zuk1 gwong1
爐子,lou4 zi2
爬山,paa4 saan1
爬行,paa4 hang4
爭取,zang1 ceoi2
爭吵,zang1 caau2
父母,fu6 mou5
父親,fu6 can1
爸爸,baa1 baa1
爺爺,je4 je4
牀位,cong4 wai6 [cong4 wai2]
牆壁,coeng4 bik1
版畫,baan2 waa6 [baan2 waa2]
牌子,paai4 zi2
牙刷,ngaa4 caat3
牙膏,ngaa4 gou1
牙齒,ngaa4 ci2
牛奶,ngau4 naai5
牛油,ngau4 jau4
牛痘,ngau4 dau6
牛郎,ngau4 long4
牠們,taa1 mun4
牧師,muk6 si1
物件,mat6 gin6 [mat6 gin2]
物價,mat6 gaa3
物品,mat6 ban2
物產,mat6 caan2
特價,dak6 gaa3
特別,dak6 bit6
特務,dak6 mou6
特點,dak6 dim2
犯人,faan6 jan4
犯規,faan6 kwai1
狂風,kwong4 fung1
狐狸,wu4 lei4
狠心,han2 sam1
狠狠,han2 han2
狡猾,gaau2 waat6
狹小,haap6 siu2 / haap3 siu2
狹窄,haap6 zaak3 / haap3 zaak3
猛烈,maang5 lit6
猜想,caai1 soeng2
猴子,hau4 zi2
獅子,si1 zi2
獎券,zoeng2 hyun3 / zoeng2 gyun3
獎品,zoeng2 ban2
獎杯,zoeng2 bui1
獎牌,zoeng2 paai4
獎金,zoeng2 gam1
獨奏,duk6 zau3
獨特,duk6 dak6
獨自,duk6 zi6
獲勝,wok6 sing3
獲得,wok6 dak1
獵人,lip6 jan4
玉米,juk6 mai5
王子,wong4 zi2
玩具,wun6 geoi6
玩笑,waan4 siu3 / wun6 siu3
玩耍,waan4 saa2
玫瑰,mui4 gwai3
玻璃,bo1 lei1
珊瑚,saan1 wu4
珍惜,zan1 sik1
珍珠,zan1 zyu1
珍貴,zan1 gwai3
珠寶,zyu1 bou2
班級,baan1 kap1
現代,jin6 doi6
現在,jin6 zoi6
現場,jin6 coeng4
現時,jin6 si4
現金,jin6 gam1
球員,kau4 jyun4
球場,kau4 coeng4
球證,kau4 zing3
球賽,kau4 coi3
球迷,kau4 mai4
球隊,kau4 deoi6 [kau4 deoi2]
球體,kau4 tai2
理想,lei5 soeng2
理會,lei5 wui6
理由,lei5 jau4
理睬,lei5 coi2
理髮,lei5 faat3
琵琶,pei4 paa4
環保,waan4 bou2
環境,waan4 ging2
瓶子,ping4 zi2
甘蔗,gam1 ze3
甚麼,sam6 mo1
甜品,tim4 ban2
生動,sang1 dung6
生命,sang1 ming6
生字,sang1 zi6 [saang1 zi6]
生存,sang1 cyun4
生意,①sang1 ji3 [saang1 ji3] ②sang1 ji3
生日,sang1 jat6 [saang1 jat6]
生氣,①sang1 hei3 ②sang1 hei3
生活,sang1 wut6
生物,sang1 mat6
生產,sang1 caan2
生病,sang1 beng6
生辰,sang1 san4
生長,sang1 zoeng2
產品,caan2 ban2
用具,jung6 geoi6
用功,jung6 gung1
用品,jung6 ban2
用心,①jung6 sam1 ②jung6 sam1
用法,jung6 faat3
用處,jung6 cyu3
用途,jung6 tou4
田地,tin4 dei6
田徑,tin4 ging3
田野,tin4 je5
由於,jau4 jyu1
申請,san1 cing2
男人,①naam4 jan4 ②naam4 jan4
男士,naam4 si6
男女,naam4 neoi5
男子,naam4 zi2
男孩,naam4 haai4
男生,naam4 sang1
留下,lau4 haa6
留心,lau4 sam1
留念,lau4 nim6
留意,lau4 ji3
留醫,lau4 ji1
番梘,faan1 gaan2
番茄,faan1 ke2
畫家,waa6 gaa1 [waa2 gaa1]
畫廊,waa6 long4 [waa2 long4]
當中,dong1 zung1
當作,dong3 zok3
當值,dong1 zik6
當做,dong3 zou6
當初,dong1 co1
當天,dong1 tin1
當時,①dong1 si4 ②dong1 si4
當然,dong1 jin4
畸形,kei1 jing4
疑匪,ji4 fei2
疑問,ji4 man6
疑難,ji4 naan4
疤痕,baa1 han4
疲倦,pei4 gyun6
疲勞,pei4 lou4
疾病,zat6 beng6
病人,beng6 jan4
病情,beng6 cing4
病房,beng6 fong4 [beng6 fong2]
病症,beng6 zing3
病菌,beng6 kwan2
痛楚,tung3 co2
痛苦,tung3 fu2
瘋子,fung1 zi2
瘦身,sau3 san1
登台,dang1 toi4
登場,dang1 coeng4
登山,dang1 saan1
登記,dang1 gei3
登高,dang1 gou1
發售,faat3 sau6
發問,faat3 man6
發射,faat3 se6
發抖,faat3 dau2
發明,faat3 ming4
發泄,faat3 sit3
發燒,faat3 siu1
發現,faat3 jin6
發生,faat3 sang1
發芽,faat3 ngaa4
發覺,faat3 gok3
發言,faat3 jin4
發達,faat3 daat6
發音,faat3 jam1
白天,baak6 tin1
白色,baak6 sik1
白菜,baak6 coi3
百貨,baak3 fo3
百足,baak3 zuk1
的士,dik1 si6 [dik1 si2]
的確,dik1 kok3
的話,dik1 waa6
皇后,wong4 hau6
皇帝,wong4 dai3
皮具,pei4 geoi6
皮帶,pei4 daai3 [pei4 daai2]
皮毛,pei4 mou4
皮球,pei4 kau4
皮膚,pei4 fu1
皮鞋,pei4 haai4
皺紋,zau3 man4
盆栽,pun4 zoi1
益智,jik1 zi3
益處,jik1 cyu3
盒子,hap6 zi2
盛開,sing6 hoi1
盜賊,dou6 caak6
盡力,zeon6 lik6
盡情,zeon6 cing4
盡量,zeon6 loeng6
盤子,pun4 zi2
目光,muk6 gwong1
目前,muk6 cin4
目的,muk6 dik1
目錄,muk6 luk6
直到,zik6 dou3
直接,zik6 zip3
直立,zik6 lap6 / zik6 laap6
直線,zik6 sin3
直至,zik6 zi3
相似,soeng1 ci5
相信,soeng1 seon3
相傳,soeng1 cyun4
相反,soeng1 faan2
相同,soeng1 tung4
相差,soeng1 caa1
相撞,soeng1 zong6
相片,soeng3 pin3 [soeng3 pin2]
相當,soeng1 dong1
相等,soeng1 dang2
相簿,soeng3 bou6 [soeng3 bou2]
相處,soeng1 cyu2
相距,soeng1 keoi5
相關,soeng1 gwaan1
盼望,paan3 mong6
眉毛,mei4 mou4
眉頭,mei4 tau4
看來,hon3 loi4
看守,hon1 sau2
看望,hon3 mong6
看法,hon3 faat3
看病,hon3 beng6
看看,hon3 hon3
看管,hon1 gun2
看見,hon3 gin3
真心,zan1 sam1
真是,zan1 si6
真正,zan1 zing3
眨眼,zaap3 ngaan5 [zaam2 ngaan5]
眼淚,ngaan5 leoi6
眼珠,ngaan5 zyu1
眼球,ngaan5 kau4
眼皮,ngaan5 pei4
眼看,ngaan5 hon3
眼睛,ngaan5 zing1
眼神,ngaan5 san4
眼鏡,ngaan5 geng3
着急,zoek6 gap1
着陸,zoek6 luk6
睡眠,seoi6 min4
睡衣,seoi6 ji1
睡覺,seoi6 gaau3
瞎子,hat6 zi2
知恥,zi1 ci2
知識,zi1 sik1 / zi3 sik1
知道,zi1 dou3
短促,dyun2 cuk1
短暫,dyun2 zaam6
石像,sek6 zoeng6
石子,sek6 zi2
石油,sek6 jau4
石頭,sek6 tau4
砂糖,saa1 tong4
破壞,po3 waai6
破爛,po3 laan6
破裂,po3 lit6
硬幣,ngaang6 bai6
碎片,seoi3 pin3 [seoi3 pin2]
碟子,dip6 zi2
碧綠,bik1 luk6
碰撞,pung3 zong6
碰見,pung3 gin3
確定,kok3 ding6
確實,kok3 sat6
碼頭,maa5 tau4
磁石,ci4 sek6
磚頭,zyun1 tau4
示範,si6 faan6
社工,se5 gung1
社會,se5 wui6 [se5 wui2]
祈禱,kei4 tou2
祕密,bei3 mat6
祕書,bei3 syu1
祖先,zou2 sin1
祖國,zou2 gwok3
祖母,zou2 mou5
祖父,zou2 fu6
祝福,zuk1 fuk1
祝賀,zuk1 ho6
祝願,zuk1 jyun6
神仙,san4 sin1
神奇,san4 kei4
神父,san4 fu6
神經,san4 ging1
神話,san4 waa6 [san4 waa2]
禁區,gam3 keoi1
禁止,gam3 zi2
禮堂,lai5 tong4
禮物,lai5 mat6
禮貌,lai5 maau6
秀麗,sau3 lai6
私人,si1 jan4
私家,si1 gaa1
私校,si1 haau6
秋千,cau1 cin1
秋天,cau1 tin1
秋季,cau1 gwai3
秋風,cau1 fung1
科學,fo1 hok6
科目,fo1 muk6
秒鐘,miu5 zung1
秧苗,joeng1 miu4
秩序,dit6 zeoi6
移動,ji4 dung6
移居,ji4 geoi1
移民,ji4 man4
稀疏,hei1 so1
稍為,saau2 wai4
種子,zung2 zi2
種植,zung3 zik6
種類,zung2 leoi6
稱讚,cing1 zaan3
稻田,dou6 tin4
稻米,dou6 mai5
積分,zik1 fan1
積木,zik1 muk6
積累,zik1 leoi5
究竟,gau3 ging2
空中,hung1 zung1
空地,hung1 dei6
空氣,hung1 hei3
空置,hung1 zi3
穿梭,cyun1 so1
突然,dat6 jin4
窗口,coeng1 hau2
窗户,coeng1 wu6
立刻,lap6 hak1 / laap6 hak1
立即,lap6 zik1 / laap6 zik1
立志,lap6 zi3 / laap6 zi3
站立,zaam6 lap6 / zaam6 laap6
竟然,ging2 jin4
童子,tung4 zi2
童話,tung4 waa6 [tung4 waa2]
童謠,tung4 jiu4
端正,dyun1 zing3
競爭,ging6 zang1
競賽,ging6 coi3
竹竿,zuk1 gon1
竹簽,zuk1 cim1
笑容,siu3 jung4
笑話,siu3 waa6 [siu3 waa2]
笛子,dek6 zi2
笨重,ban6 zung6
筆尖,bat1 zim1
等候,dang2 hau6
等待,dang2 doi6
等於,dang2 jyu1
等級,dang2 kap1
答應,daap3 jing3
答案,daap3 on3
答覆,daap3 fuk1
筷子,faai3 zi2
算了,syun3 liu5
算式,syun3 sik1
算術,syun3 seot6
管理,gun2 lei5
箭頭,zin3 tau4
箱子,soeng1 zi2
節日,zit3 jat6
節目,zit3 muk6
節省,zit3 saang2
節約,zit3 joek3
範圍,faan6 wai4
簡單,gaan2 daan1
簡易,gaan2 ji6
簡潔,gaan2 git3
簡陋,gaan2 lau6
簽名,cim1 ming4 [cim1 meng2]
籃子,laam4 zi2
籃球,laam4 kau4
籬笆,lei4 baa1
米線,mai5 sin3
粉筆,fan2 bat1
粉紅,fan2 hung4
粗心,cou1 sam1
粟米,suk1 mai5
粽子,zung3 zi2 / zung2 zi2
精力,zing1 lik6
精巧,zing1 haau2
精彩,zing1 coi2
精神,①zing1 san4 ②zing1 san4
精緻,zing1 zi3
精美,zing1 mei5
精采,zing1 coi2
糊塗,wu4 tou4
糕點,gou1 dim2
糖果,tong4 gwo2
糞便,fan3 bin6
糧食,loeng4 sik6
糯米,no6 mai5
紀律,gei2 leot6
紀念,gei2 nim6
紀錄,gei2 luk6
紅旗,hung4 kei4
紅燈,hung4 dang1
紅腫,hung4 zung2
紅色,hung4 sik1
紅蟲,hung4 cung4 [hung4 cung2]
紅豆,hung4 dau6
紙幣,zi2 bai6
紙張,zi2 zoeng1
紙條,zi2 tiu4
紙皮,zi2 pei4
級別,kap1 bit6
紛紛,fan1 fan1
紛飛,fan1 fei1
紡織,fong2 zik1
細小,sai3 siu2
細心,sai3 sam1
終年,zung1 nin4
終於,zung1 jyu1
終點,zung1 dim2
組織,zou2 zik1
結他,git3 taa1
結婚,git3 fan1
結實,git3 sat6
結局,git3 guk6
結束,git3 cuk1
結果,①git3 gwo2 ②git3 gwo2
絨布,jung4 bou3
統統,tung2 tung2
絲帶,si1 daai3
經已,ging1 ji5
經常,ging1 soeng4
經理,ging1 lei5
經過,ging1 gwo3
經驗,ging1 jim6
綠洲,luk6 zau1
綠色,luk6 sik1
綠葉,luk6 jip6
綠豆,luk6 dau6
維持,wai4 ci4
網球,mong5 kau4
綵排,coi2 paai4
綵燈,coi2 dang1
綿羊,min4 joeng4
緊張,gan2 zoeng1
緊急,gan2 gap1
編寫,pin1 se2
編號,pin1 hou6
練習,lin6 zaap6
縮小,suk1 siu2
總共,zung2 gung6
總和,zung2 wo4
總數,zung2 sou3
總是,zung2 si6
繁忙,faan4 mong4
繁榮,faan4 wing4
繁華,faan4 waa4
織女,zik1 neoi5
繩子,sing4 zi2
繪畫,kui6 waa2 [kui2 waa2]
繼續,gai3 zuk6
纜車,laam6 ce1
缺少,kyut3 siu2
缺席,kyut3 zik6
缺點,kyut3 dim2
罐頭,gun3 tau4
罪案,zeoi6 on3
